source_abs;target_abs;kind;collision;status;detail
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/11.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e11.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/12.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e12.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/13.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e13.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/14.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e14.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/15.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e15.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/16.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e16.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/17.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e17.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/18.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e18.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/19.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e19.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/1.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e01.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/20.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e20.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/21.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e21.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/22.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e22.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/23.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e23.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/2.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e02.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/3.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e03.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/4.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e04.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/5.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e05.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/6.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e06.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/7.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e07.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/8.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e08.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S05/9.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 05/Paw Patrol (2013) - s05e09.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/10.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e10.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/11.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e11.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/12.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e12.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/13.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e13.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/14.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e14.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/15.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e15.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/16.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e16.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/17.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e17.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/18.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e18.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/19.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e19.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/1.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e01.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/20.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e20.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/21.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e21.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/22.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e22.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/23.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e23.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/24.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e24.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/25.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e25.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/26.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e26.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/2.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e02.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/3.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e03.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/4.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e04.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/5.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e05.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/6.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e06.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/7.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e07.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/8.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e08.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S06/9.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 06/Paw Patrol (2013) - s06e09.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/10.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e10.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/11.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e11.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/12.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e12.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/13.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e13.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/14.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e14.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/15.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e15.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/16.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e16.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/17.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e17.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/18.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e18.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/19.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e19.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/1.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e01.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/20.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e20.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/21.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e21.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/22.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e22.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/23.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e23.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/24.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e24.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/25.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e25.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/26.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e26.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/2.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e02.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/3.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e03.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/4.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e04.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/5.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e05.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/6.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e06.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/7.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e07.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/8.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e08.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S07/9.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 07/Paw Patrol (2013) - s07e09.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/10.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e10.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/11.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e11.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/12.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e12.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/13.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e13.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/14.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e14.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/15.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e15.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/16.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e16.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/17.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e17.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/18.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e18.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/19.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e19.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/1.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e01.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/20.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e20.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/21.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e21.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/22.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e22.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/23.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e23.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S08/24.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 08/Paw Patrol (2013) - s08e24.mp4;tv_show;no;skipped_missing_source;source not found
